Individual,OccurID,State,County,Beach,Monitoring,Date_Time,Latitude,Longitude,Condition,Class,Order,Suborder,Family,Genus,Species,DevStage,LOCATION,Year,month,day,season
44862,PBFAV20170730i015185,Santa Catarina,Garopaba,Praia do Siriú,Daily,30JUL17:10:29:00,-27.9915583,-48.631571,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,7,30,summer
44863,PBFAV20170730i015186,Santa Catarina,Garopaba,Praia do Siriú,Daily,30JUL17:10:41:00,-28.0007141,-48.6319917,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,7,30,summer
55398,PBFRE20170730i000001,Santa Catarina,Garopaba,Praia de Garopaba,Community call,30JUL17:17:00:00,-28.02019,-48.62291,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,7,30,summer
44864,PBFAV20170731i015187,Santa Catarina,Palhoça,Praia da Pinheira,Daily,31JUL17:07:57:00,-27.8850272,-48.5898803,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2017,7,31,summer
44865,PBFAV20170731i015188,Santa Catarina,Palhoça,Praia da Pinheira,Daily,31JUL17:08:05:00,-27.8849801,-48.5897587,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2017,7,31,summer
55464,PBFAV20170801i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,01AUG17:07:34:00,-27.88511,-48.59052,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2017,8,1,summer
40832,PBFRE20170801i013099,Santa Catarina,Garopaba,Praia de Garopaba,Daily,01AUG17:08:38:00,-28.0233989,-48.6171265,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,1,summer
40833,PBFRE20170801i013100,Santa Catarina,Garopaba,Praia de Garopaba,Daily,01AUG17:09:01:00,-28.023449,-48.6165253,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,1,summer
44867,PBFAV20170801i015190,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,01AUG17:09:09:00,-27.9315753,-48.6125063,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,1,summer
29316,PBFMA20170801i016002,Santa Catarina,Florianópolis,Baia Norte - Ilha Norte,Community call,01AUG17:12:18:00,-27.4256912,-48.4484774,Dead,Mammalia,Cetacea,Odontoceti,Iniidae,Pontoporia,Pontoporia blainvillei,Adult,,2017,8,1,summer
47033,PBFAV20170802i015191,Santa Catarina,Palhoça,Praia da Pinheira,Daily,02AUG17:07:49:00,-27.8850721,-48.5905022,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2017,8,2,summer
40834,PBFAV20170802i013101,Santa Catarina,Garopaba,Praia da Silveira,Daily,02AUG17:08:04:00,-28.0414508,-48.6096413,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,2,summer
55521,PBFAV20170802i000002,Santa Catarina,Palhoça,Praia da Pinheira,Daily,02AUG17:08:04:00,-27.88498,-48.59214,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2017,8,2,summer
55522,PBFAV20170802i000003,Santa Catarina,Palhoça,Praia da Pinheira,Daily,02AUG17:08:12:00,-27.88495,-48.592512,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2017,8,2,summer
55526,PBFAV20170802i000004,Santa Catarina,Palhoça,Praia da Pinheira,Daily,02AUG17:08:48:00,-27.88416,-48.59407,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2017,8,2,summer
55531,PBFAV20170802i000005,Santa Catarina,Palhoça,Praia da Pinheira,Daily,02AUG17:08:55:00,-27.88368,-48.59494,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2017,8,2,summer
55534,PBFAV20170802i000006,Santa Catarina,Garopaba,Praia do Siriú,Daily,02AUG17:11:19:00,-28.00638,-48.63104,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,2,summer
55598,PBFAV20170803i000003,Santa Catarina,Palhoça,Praia da Pinheira,Daily,03AUG17:07:38:00,-27.85083,-48.59508,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2017,8,3,summer
55595,PBFAV20170803i000002,Santa Catarina,Palhoça,Praia da Pinheira,Daily,03AUG17:07:43:00,-27.85672,-48.59969,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2017,8,3,summer
40835,PBFRE20170803i013102,Santa Catarina,Garopaba,Praia da Silveira,Daily,03AUG17:08:50:00,-28.0348869,-48.6053139,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,3,summer
55593,PBFAV20170803i000001,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,03AUG17:09:08:00,-27.93533,-48.61538,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,3,summer
55600,PBFRE20170803i000004,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Community call,03AUG17:09:28:00,-27.92445,-48.60696,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,3,summer
47082,PBFAV20170804i015192,Santa Catarina,Garopaba,Praia da Gamboa,Daily,04AUG17:09:06:00,-27.9490626,-48.6233548,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,4,summer
29322,PBFAV20170804i016003,Santa Catarina,Palhoça,Unknown,Community call,04AUG17:15:34:00,-27.8429922,-48.5866454,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2017,8,4,summer
29323,PBFRE20170804i016004,Santa Catarina,"Florianópolis, Palhoça, São José",Baia Sul,Community call,04AUG17:17:39:00,-27.6134565,-48.584998,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,,2017,8,4,summer
55699,PBFAV20170805i000001,Santa Catarina,Imbituba,Vila/Itapirubá Norte,Community call,05AUG17:16:26:00,-28.28146,-48.69206,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,SOUTH,2017,8,5,summer
47236,PBFAV20170806i015193,Santa Catarina,Palhoça,Praia da Pinheira,Daily,06AUG17:07:35:00,-27.8477166,-48.585714,Dead,Aves,Charadriiformes,,Laridae,Sterna,Sterna sp.,Juvenile,NORTH,2017,8,6,summer
47280,PBFAV20170806i015194,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,06AUG17:09:10:00,-27.928408,-48.6103751,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,6,summer
47385,PBFRE20170806i015195,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,06AUG17:09:29:00,-27.9239961,-48.6066512,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,6,summer
47386,PBFAV20170806i015196,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,06AUG17:09:51:00,-27.9104722,-48.5937657,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,6,summer
29324,PBFAV20170806i016005,Santa Catarina,Palhoça,Praia de Cima,Community call,06AUG17:15:34:00,-27.8835815,-48.5792112,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2017,8,6,summer
29325,PBFRE20170806i016006,Santa Catarina,Palhoça,Praia da Pinheira,Community call,06AUG17:15:54:00,-27.8832455,-48.5955299,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2017,8,6,summer
56109,PBFRE20170807i000001,Santa Catarina,Garopaba,Praia de Garopaba,Daily,07AUG17:08:27:00,-28.02325,-48.61658,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,7,summer
47387,PBFRE20170808i015197,Santa Catarina,Palhoça,Praia da Pinheira,Daily,08AUG17:07:52:00,-27.8656385,-48.6017694,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2017,8,8,summer
47388,PBFRE20170808i015198,Santa Catarina,Palhoça,Praia de Cima,Daily,08AUG17:08:15:00,-27.8834189,-48.5788986,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2017,8,8,summer
40836,PBFRE20170808i013002,Santa Catarina,Garopaba,Praia de Garopaba,Daily,08AUG17:08:35:00,-28.0225977,-48.6189386,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,8,summer
47496,PBFAV20170808i015199,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,08AUG17:09:40:00,-27.908679,-48.5915647,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,8,summer
47497,PBFAV20170808i015200,Santa Catarina,Garopaba,Praia do Siriú,Daily,08AUG17:10:44:00,-27.9901951,-48.6311381,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,8,summer
47498,PBFRE20170810i015201,Santa Catarina,Palhoça,Praia da Pinheira,Daily,10AUG17:07:43:00,-27.8476147,-48.5859068,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2017,8,10,summer
56190,PBFAV20170810i000001,Santa Catarina,Palhoça,Praia da Pinheira,Community call,10AUG17:08:11:00,-27.88513,-48.59006,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2017,8,10,summer
47499,PBFAV20170810i015202,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,10AUG17:09:54:00,-27.9322379,-48.613331,Dead,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,CENTR,2017,8,10,summer
47500,PBFAV20170810i015203,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,10AUG17:10:07:00,-27.9171936,-48.6009546,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,10,summer
56237,PBFRE20170811i000002,Santa Catarina,Garopaba,Praia do Siriú,Daily,11AUG17:07:43:00,-27.98472,-48.62996,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,11,summer
40837,PBFAV20170811i013003,Santa Catarina,Garopaba,Praia do Ouvidor,Daily,11AUG17:07:46:00,-28.1044866,-48.6372013,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,11,summer
56307,PBFRE20170811i000003,Santa Catarina,Garopaba,Praia do Siriú,Daily,11AUG17:07:48:00,-27.98661,-48.63042,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,11,summer
56371,PBFRE20170811i000004,Santa Catarina,Garopaba,Praia do Siriú,Daily,11AUG17:07:56:00,-27.9968,-48.63226,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,11,summer
56376,PBFRE20170811i000005,Santa Catarina,Garopaba,Praia do Siriú,Daily,11AUG17:08:03:00,-28.00485,-48.63145,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,11,summer
40838,PBFAV20170811i013004,Santa Catarina,Garopaba,Praia de Garopaba,Daily,11AUG17:08:29:00,-28.013564,-48.6284727,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,11,summer
56494,PBFAV20170811i000007,Santa Catarina,Garopaba,Praia da Silveira,Daily,11AUG17:09:05:00,-28.03847,-48.6084,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,11,summer
56495,PBFAV20170811i000008,Santa Catarina,Garopaba,Praia da Silveira,Daily,11AUG17:09:08:00,-28.04284,-48.6104,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,11,summer
56497,PBFAV20170811i000009,Santa Catarina,Garopaba,Praia da Silveira,Community call,11AUG17:09:11:00,-28.04431,-48.61031,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,11,summer
40839,PBFAV20170811i013005,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,11AUG17:10:05:00,-28.0762579,-48.6271659,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,11,summer
40840,PBFAV20170811i013006,Santa Catarina,Garopaba,Praia da Barra,Daily,11AUG17:10:15:00,-28.0851594,-48.6319955,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,11,summer
40841,PBFAV20170811i013007,Santa Catarina,Garopaba,Praia da Barra,Daily,11AUG17:10:19:00,-28.0862862,-48.6320932,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,11,summer
56236,PBFAV20170811i000001,Santa Catarina,Palhoça,Unknown,Community call,11AUG17:11:04:00,-27.74771,-48.62482,Alive,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,NORTH,2017,8,11,summer
56377,PBFRE20170811i000006,Santa Catarina,Palhoça,Praia da Pinheira,Daily,11AUG17:11:48:00,-27.88253,-48.59624,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2017,8,11,summer
40842,PBFAV20170812i013008,Santa Catarina,Imbituba,Praia do Rosa,Daily,12AUG17:07:21:00,-28.1297093,-48.6419929,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,SOUTH,2017,8,12,summer
47501,PBFRE20170812i015204,Santa Catarina,Palhoça,Praia da Pinheira,Daily,12AUG17:07:50:00,-27.8799193,-48.5983504,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2017,8,12,summer
47502,PBFAV20170812i015205,Santa Catarina,Palhoça,Praia da Pinheira,Daily,12AUG17:08:00:00,-27.8826706,-48.5962284,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2017,8,12,summer
47503,PBFRE20170812i015206,Santa Catarina,Palhoça,Praia da Pinheira,Daily,12AUG17:08:11:00,-27.8845353,-48.5934302,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2017,8,12,summer
47504,PBFRE20170812i015207,Santa Catarina,Palhoça,Praia da Pinheira,Daily,12AUG17:08:20:00,-27.8851119,-48.5901382,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2017,8,12,summer
56402,PBFAV20170812i000001,Santa Catarina,Garopaba,Praia de Garopaba,Community call,12AUG17:08:36:00,-28.02184,-48.62296,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,12,summer
40843,PBFAV20170812i013009,Santa Catarina,Garopaba,Praia de Garopaba,Daily,12AUG17:08:47:00,-28.0210327,-48.6215968,Dead,Aves,Sphenisciformes,,Spheniscidae,,Unidentified Spheniscidae,Juvenile,CENTR,2017,8,12,summer
47657,PBFAV20170812i015208,Santa Catarina,Garopaba,Praia do Siriú,Daily,12AUG17:10:25:00,-28.009905,-48.6301413,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,12,summer
56531,PBFRE20170812i000002,Santa Catarina,Garopaba,Praia de Garopaba,Community call,12AUG17:15:17:00,-28.02145,-48.62204,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,12,summer
56485,PBFRE20170813i000004,Santa Catarina,Garopaba,Praia de Garopaba,Daily,13AUG17:08:13:00,-28.01301,-48.62873,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,13,summer
56490,PBFRE20170813i000005,Santa Catarina,Garopaba,Praia de Garopaba,Daily,13AUG17:08:18:00,-28.02065,-48.62231,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,13,summer
56470,PBFMA20170813i000001,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,13AUG17:09:00:00,-27.92772,-48.60987,Alive,Mammalia,Carnivora,Caniformia,Otariidae,Arctocephalus,Arctocephalus sp.,Juvenile,CENTR,2017,8,13,summer
56473,PBFRE20170813i000002,Santa Catarina,Garopaba,Praia do Siriú,Daily,13AUG17:09:56:00,-28.00046,-48.63202,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,13,summer
56475,PBFRE20170813i000003,Santa Catarina,Garopaba,Praia do Siriú,Daily,13AUG17:10:03:00,-27.98984,-48.63128,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,13,summer
56496,PBFRE20170814i000002,Santa Catarina,Garopaba,Praia de Garopaba,Daily,14AUG17:07:35:00,-28.01845,-48.62482,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,14,summer
56277,PBFRE20170814i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,14AUG17:07:41:00,-27.85095,-48.59604,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2017,8,14,summer
56502,PBFAV20170814i000003,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,14AUG17:08:50:00,-28.07769,-48.62796,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,14,summer
48000,PBFRE20170815i015209,Santa Catarina,Palhoça,Praia da Pinheira,Daily,15AUG17:07:44:00,-27.847461,-48.5855459,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2017,8,15,summer
56467,PBFRE20170815i000001,Santa Catarina,Garopaba,Praia de Garopaba,Daily,15AUG17:08:32:00,-28.01286,-48.62899,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,15,summer
48504,PBFRE20170815i015210,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,15AUG17:09:48:00,-27.90901,-48.5928007,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,15,summer
56574,PBFRE20170816i000001,Santa Catarina,"Biguaçu, Florianópolis, São José",Baia Norte - Continente Sul,Weekly,16AUG17:10:43:00,-27.5855,-48.57323,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,,2017,8,16,summer
56578,PBFAV20170816i000002,Santa Catarina,"Biguaçu, Florianópolis, São José",Baia Norte - Continente Sul,Weekly,16AUG17:10:46:00,-27.58823,-48.57196,Dead,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,,2017,8,16,summer
56580,PBFRE20170816i000003,Santa Catarina,Florianópolis,Baia Norte - Ilha Norte,Weekly,16AUG17:12:20:00,-27.40988,-48.43038,Alive,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,,2017,8,16,summer
56587,PBFRE20170817i000001,Santa Catarina,Garopaba,Praia de Garopaba,Daily,17AUG17:08:32:00,-28.02349,-48.61409,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,17,summer
56590,PBFRE20170817i000002,Santa Catarina,Garopaba,Praia de Garopaba,Daily,17AUG17:08:33:00,-28.02348,-48.61407,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,17,summer
48505,PBFRE20170817i015211,Santa Catarina,Garopaba,Praia do Siriú,Daily,17AUG17:10:11:00,-28.0040964,-48.631567,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,17,summer
48720,PBFRE20170817i015212,Santa Catarina,Garopaba,Praia do Siriú,Daily,17AUG17:10:24:00,-27.9930854,-48.6319961,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,17,summer
48721,PBFRE20170818i015213,Santa Catarina,Garopaba,Praia da Gamboa,Daily,18AUG17:08:51:00,-27.9558644,-48.6258058,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,18,summer
48725,PBFAV20170818i015214,Santa Catarina,Garopaba,Praia do Siriú,Daily,18AUG17:10:12:00,-27.9954354,-48.6322367,Dead,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,CENTR,2017,8,18,summer
48804,PBFAV20170818i015215,Santa Catarina,Garopaba,Praia do Siriú,Daily,18AUG17:10:34:00,-27.9812659,-48.6293677,Alive,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,CENTR,2017,8,18,summer
56823,PBFMA20170818i000001,Santa Catarina,Palhoça,Praia da Pinheira,Community call,18AUG17:12:00:00,-27.88515,-48.59065,Dead,Mammalia,Carnivora,Caniformia,Otariidae,Arctocephalus,Arctocephalus australis,Juvenile,NORTH,2017,8,18,summer
29326,PBFRE20170818i016007,Santa Catarina,"Florianópolis, Palhoça, São José",Baia Sul,Community call,18AUG17:16:12:00,-27.6038919,-48.6132155,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,,2017,8,18,summer
29327,PBFAV20170820i016008,Santa Catarina,Florianópolis,Unknown,Community call,20AUG17:11:08:00,-28.1691347,-48.6943714,Alive,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,,2017,8,20,summer
40844,PBFAV20170821i013010,Santa Catarina,Garopaba,Praia da Silveira,Daily,21AUG17:09:02:00,-28.040858,-48.6096456,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2017,8,21,summer
29328,PBFAV20170822i016009,Santa Catarina,Florianópolis,Baia Norte - Ilha Sul,Weekly,22AUG17:10:39:00,-27.5556122,-48.5167408,Alive,Aves,Suliformes,,Phalacrocoracidae,Phalacrocorax,Phalacrocorax brasilianus,Unknown,,2017,8,22,summer
29329,PBFAV20170822i016010,Santa Catarina,Florianópolis,Baia Norte - Ilha Norte,Weekly,22AUG17:11:57:00,-27.4275621,-48.4641951,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Adult,,2017,8,22,summer
29330,PBFAV20170822i016011,Santa Catarina,"Biguaçu, Governador Celso Ramos",Baia Norte - Continente Norte,Weekly,22AUG17:13:26:00,-27.4283895,-48.5728784,Dead,Aves,Suliformes,,,,Unidentified Suliformes,Unknown,,2017,8,22,summer
57000,PBFAV20170823i000001,Santa Catarina,Palhoça,Praia de Cima,Community call,23AUG17:08:06:00,-27.8833,-48.58153,Dead,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,NORTH,2017,8,23,summer
40845,PBFAV20170823i013011,Santa Catarina,Garopaba,Praia da Ferrugem,Community call,23AUG17:09:38:00,-28.0750817,-48.6259853,Alive,Aves,Charadriiformes,,Laridae,Sterna,Sterna hirundo,Juvenile,CENTR,2017,8,23,summer
40846,PBFRE20170824i013012,Santa Catarina,Garopaba,Praia de Garopaba,Daily,24AUG17:07:36:00,-28.0233866,-48.614211,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2017,8,24,summer
57147,PBFRE20170826i000001,Santa Catarina,Palhoça,Praia da Pinheira,Daily,26AUG17:07:39:00,-27.87879,-48.59909,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2017,8,26,summer
29331,PBFRE20170828i016012,Santa Catarina,Palhoça,Praia de Cima,Daily,28AUG17:08:03:00,-27.8825971,-48.584023,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2017,8,28,summer
48907,PBFRE20170829i015216,Santa Catarina,Palhoça,Praia da Pinheira,Daily,29AUG17:08:00:00,-27.8845994,-48.5932392,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Unknown,NORTH,2017,8,29,summer
